,player_id,player_name,web_name,first_name,second_name,team_id,players_team,was_home,players_team_score,opponent_team_score,round,round_minutes,round_points,transfer_cost,transfers_balance,selected,transfers_in,transfers_out,ict_index,position_id,position_name,position_name_abbr,next_week_round_points,cumsum_minutes,cumsum_points,cumsum_ict_index,cumsum_transfers_in,cumsum_transfers_out,next_week_is_home,next_week_opponent_team_name
10157,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,1,2.0,1.0,15,0,0,4,-466,21425,0,466,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,41953,0,Sunderland
10158,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,0,0.0,1.0,16,0,0,4,-956,20473,0,956,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,42909,1,Chelsea
10159,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,1,2.0,2.0,17,0,0,4,-464,20020,0,464,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,43373,0,Man Utd
10160,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,0,0.0,1.0,18,0,0,4,-408,19606,0,408,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,43781,0,Burnley
10161,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,0,3.0,1.0,19,0,0,4,-268,19348,0,268,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,44049,1,Crystal Palace
10162,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,1,2.0,0.0,20,0,0,4,-131,19245,0,131,0.0,2,Defender,DEF,0.0,0,0,0.0,3759,44180,1,Leeds
10163,484,Matt Targett,Targett,Matt,Targett,15,Newcastle,1,4.0,3.0,21,0,0,4,-151,19096,0,151,0.0,2,Defender,DEF,,0,0,0.0,3759,44331,0,Wolves
10164,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,0.0,0.0,1,90,3,7,0,151396,0,0,5.9,3,Midfielder,MID,-2.0,90,3,5.9,0,0,1,Liverpool
10165,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,3.0,2,47,-2,7,7191,216592,37958,30767,5.4,3,Midfielder,MID,0.0,137,1,11.3,37958,30767,0,Leeds
10166,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,0.0,0.0,3,0,0,7,-56576,163896,78344,134920,0.0,3,Midfielder,MID,0.0,137,1,11.3,116302,165687,1,Wolves
10167,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,1.0,0.0,4,0,0,7,-50270,118715,2475,52745,0.0,3,Midfielder,MID,0.0,137,1,11.3,118777,218432,0,Bournemouth
10168,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,0.0,0.0,5,0,0,7,-16104,105128,1892,17996,0.0,3,Midfielder,MID,3.0,137,1,11.3,120669,236428,1,Arsenal
10169,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,1.0,2.0,6,66,3,7,12925,123270,21964,9039,3.3,3,Midfielder,MID,3.0,203,4,14.600000000000001,142633,245467,1,Nott'm Forest
10170,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,0.0,7,69,3,7,137866,280033,150491,12625,1.3,3,Midfielder,MID,2.0,272,7,15.9,293124,258092,0,Brighton
10171,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,1.0,2.0,8,69,2,7,73271,351643,107215,33944,4.5,3,Midfielder,MID,2.0,341,9,20.400000000000002,400339,292036,1,Fulham
10172,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,1.0,9,75,2,7,39131,394871,68618,29487,4.2,3,Midfielder,MID,1.0,416,11,24.6,468957,321523,0,West Ham
10173,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,1.0,3.0,10,45,1,7,-5046,397133,43890,48936,1.8,3,Midfielder,MID,0.0,461,12,26.400000000000002,512847,370459,0,Brentford
10174,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,1.0,3.0,11,0,0,7,-126828,260837,8024,134852,0.0,3,Midfielder,MID,0.0,461,12,26.400000000000002,520871,505311,1,Man City
10175,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,1.0,12,0,0,7,-72565,190219,753,73318,0.0,3,Midfielder,MID,1.0,461,12,26.400000000000002,521624,578629,0,Everton
10176,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,4.0,1.0,13,1,1,7,-13747,180694,6780,20527,0.0,3,Midfielder,MID,6.0,462,13,26.400000000000002,528404,599156,1,Spurs
10177,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,2.0,14,24,6,7,-2343,181166,7433,9776,6.6,3,Midfielder,MID,10.0,486,19,33.0,535837,608932,1,Burnley
10178,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,1.0,15,73,10,7,49837,249248,55580,5743,9.6,3,Midfielder,MID,1.0,559,29,42.6,591417,614675,0,Sunderland
10179,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,0.0,1.0,16,58,1,7,102021,342977,118599,16578,0.7,3,Midfielder,MID,10.0,617,30,43.3,710016,631253,1,Chelsea
10180,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,2.0,17,71,10,7,-16511,314773,28078,44589,12.0,3,Midfielder,MID,2.0,688,40,55.3,738094,675842,0,Man Utd
10181,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,0.0,1.0,18,90,2,7,174172,530844,189470,15298,7.2,3,Midfielder,MID,5.0,778,42,62.5,927564,691140,0,Burnley
10182,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,0,3.0,1.0,19,79,5,7,162130,768816,187741,25611,1.6,3,Midfielder,MID,2.0,857,47,64.1,1115305,716751,1,Crystal Palace
10183,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,2.0,0.0,20,62,2,7,112737,777838,155168,42431,2.3,3,Midfielder,MID,1.0,919,49,66.4,1270473,759182,1,Leeds
10184,485,Anthony Gordon,Gordon,Anthony,Gordon,15,Newcastle,1,4.0,3.0,21,80,1,7,25630,803292,86124,60494,4.3,3,Midfielder,MID,,999,50,70.7,1356597,819676,0,Wolves
10185,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,0.0,0.0,1,77,3,7,0,813368,0,0,6.5,3,Midfielder,MID,2.0,77,3,6.5,0,0,1,Liverpool
10186,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,3.0,2,90,2,7,-108858,760089,22232,131090,3.1,3,Midfielder,MID,1.0,167,5,9.6,22232,131090,0,Leeds
10187,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,0.0,0.0,3,28,1,7,236508,1117447,328038,91530,0.5,3,Midfielder,MID,1.0,195,6,10.1,350270,222620,1,Wolves
10188,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,1.0,0.0,4,10,1,7,-78416,983276,98734,177150,0.2,3,Midfielder,MID,1.0,205,7,10.3,449004,399770,0,Bournemouth
10189,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,0.0,0.0,5,28,1,7,-190697,790000,23369,214066,0.6,3,Midfielder,MID,1.0,233,8,10.9,472373,613836,1,Arsenal
10190,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,1.0,2.0,6,24,1,6,-164249,631060,11110,175359,0.7,3,Midfielder,MID,3.0,257,9,11.6,483483,789195,1,Nott'm Forest
10191,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,0.0,7,69,3,6,-54053,587250,13873,67926,5.0,3,Midfielder,MID,1.0,326,12,16.6,497356,857121,0,Brighton
10192,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,1.0,2.0,8,45,1,6,-48043,543837,16205,64248,0.4,3,Midfielder,MID,1.0,371,13,17.0,513561,921369,1,Fulham
10193,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,1.0,9,14,1,6,-41644,503603,5394,47038,3.7,3,Midfielder,MID,1.0,385,14,20.7,518955,968407,0,West Ham
10194,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,1.0,3.0,10,13,1,6,-43253,461529,4718,47971,2.1,3,Midfielder,MID,1.0,398,15,22.8,523673,1016378,0,Brentford
10195,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,1.0,3.0,11,13,1,6,-31577,431278,2689,34266,0.3,3,Midfielder,MID,1.0,411,16,23.1,526362,1050644,1,Man City
10196,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,1.0,12,5,1,6,-22230,410009,1873,24103,0.2,3,Midfielder,MID,5.0,416,17,23.3,528235,1074747,0,Everton
10197,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,4.0,1.0,13,70,5,6,-13140,397772,1529,14669,4.9,3,Midfielder,MID,1.0,486,22,28.2,529764,1089416,1,Spurs
10198,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,2.0,14,24,1,6,-3489,395300,2643,6132,0.3,3,Midfielder,MID,2.0,510,23,28.5,532407,1095548,1,Burnley
10199,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,1.0,15,90,2,6,-7133,388311,2272,9405,2.6,3,Midfielder,MID,1.0,600,25,31.1,534679,1104953,0,Sunderland
10200,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,0.0,1.0,16,58,1,6,-12522,375943,1663,14185,0.4,3,Midfielder,MID,1.0,658,26,31.5,536342,1119138,1,Chelsea
10201,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,2.0,17,17,1,6,-6844,369677,2764,9608,0.6,3,Midfielder,MID,0.0,675,27,32.1,539106,1128746,0,Man Utd
10202,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,0.0,1.0,18,0,0,6,-5120,365014,2955,8075,0.0,3,Midfielder,MID,0.0,675,27,32.1,542061,1136821,0,Burnley
10203,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,0,3.0,1.0,19,0,0,6,-10390,354430,414,10804,0.0,3,Midfielder,MID,0.0,675,27,32.1,542475,1147625,1,Crystal Palace
10204,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,2.0,0.0,20,0,0,6,-6033,349143,109,6142,0.0,3,Midfielder,MID,0.0,675,27,32.1,542584,1153767,1,Leeds
10205,486,Anthony Elanga,Elanga,Anthony,Elanga,15,Newcastle,1,4.0,3.0,21,0,0,6,-5670,343579,84,5754,0.0,3,Midfielder,MID,,675,27,32.1,542668,1159521,0,Wolves
10206,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,0.0,0.0,1,89,3,6,0,56401,0,0,9.5,3,Midfielder,MID,2.0,89,3,9.5,0,0,1,Liverpool
10207,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,3.0,2,75,2,6,-6421,54634,4605,11026,2.2,3,Midfielder,MID,1.0,164,5,11.7,4605,11026,0,Leeds
10208,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,0.0,0.0,3,22,1,6,71756,159227,91499,19743,0.8,3,Midfielder,MID,3.0,186,6,12.5,96104,30769,1,Wolves
10209,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,1.0,0.0,4,79,3,6,-8506,134413,23183,31689,1.8,3,Midfielder,MID,1.0,265,9,14.3,119287,62458,0,Bournemouth
10210,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,0.0,0.0,5,28,1,6,-22315,103663,4451,26766,0.3,3,Midfielder,MID,1.0,293,10,14.6,123738,89224,1,Arsenal
10211,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,1.0,2.0,6,1,1,6,-34020,69338,1124,35144,0.0,3,Midfielder,MID,1.0,294,11,14.6,124862,124368,1,Nott'm Forest
10212,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,0.0,7,20,1,6,-10739,60437,1648,12387,2.3,3,Midfielder,MID,1.0,314,12,16.9,126510,136755,0,Brighton
10213,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,1.0,2.0,8,20,1,6,-9606,51538,1669,11275,2.7,3,Midfielder,MID,1.0,334,13,19.6,128179,148030,1,Fulham
10214,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,1.0,9,29,1,6,-1416,50719,4251,5667,3.0,3,Midfielder,MID,1.0,363,14,22.6,132430,153697,0,West Ham
10215,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,1.0,3.0,10,25,1,6,-3963,46823,2715,6678,0.8,3,Midfielder,MID,9.0,388,15,23.4,135145,160375,0,Brentford
10216,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,1.0,3.0,11,76,9,6,-3076,44004,1645,4721,7.0,3,Midfielder,MID,15.0,464,24,30.4,136790,165096,1,Man City
10217,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,1.0,12,84,15,6,-719,43516,2242,2961,15.9,3,Midfielder,MID,2.0,548,39,46.3,139032,168057,0,Everton
10218,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,4.0,1.0,13,70,2,6,145089,223846,149073,3984,4.3,3,Midfielder,MID,3.0,618,41,50.6,288105,172041,1,Spurs
10219,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,2.0,14,65,3,6,80696,278849,96552,15856,5.3,3,Midfielder,MID,0.0,683,44,55.9,384657,187897,1,Burnley
10220,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,1.0,15,0,0,6,74238,356235,94789,20551,0.0,3,Midfielder,MID,1.0,683,44,55.9,479446,208448,0,Sunderland
10221,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,0.0,1.0,16,31,1,6,-131569,208848,19896,151465,1.8,3,Midfielder,MID,1.0,714,45,57.7,499342,359913,1,Chelsea
10222,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,2.0,17,18,1,6,-47202,167613,12614,59816,0.9,3,Midfielder,MID,1.0,732,46,58.6,511956,419729,0,Man Utd
10223,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,0.0,1.0,18,22,1,6,-20542,147614,11508,32050,1.8,3,Midfielder,MID,2.0,754,47,60.4,523464,451779,0,Burnley
10224,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,0,3.0,1.0,19,71,2,6,-9581,141711,10711,20292,6.2,3,Midfielder,MID,1.0,825,49,66.6,534175,472071,1,Crystal Palace
10225,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,2.0,0.0,20,27,1,6,-9130,133828,5863,14993,8.1,3,Midfielder,MID,15.0,852,50,74.7,540038,487064,1,Leeds
10226,487,Harvey Barnes,Barnes,Harvey,Barnes,15,Newcastle,1,4.0,3.0,21,90,15,6,1822,137031,16883,15061,14.4,3,Midfielder,MID,,942,65,89.1,556921,502125,0,Wolves
10227,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,0.0,0.0,1,90,3,6,0,163281,0,0,3.2,3,Midfielder,MID,6.0,90,3,3.2,0,0,1,Liverpool
10228,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,3.0,2,90,6,6,-20428,165180,4445,24873,6.2,3,Midfielder,MID,3.0,180,9,9.4,4445,24873,0,Leeds
10229,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,0.0,0.0,3,90,3,6,63924,268108,80916,16992,1.7,3,Midfielder,MID,2.0,270,12,11.1,85361,41865,1,Wolves
10230,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,1.0,0.0,4,90,2,6,23377,303994,51564,28187,4.6,3,Midfielder,MID,0.0,360,14,15.7,136925,70052,0,Bournemouth
10231,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,0.0,0.0,5,0,0,6,-19157,285656,16506,35663,0.0,3,Midfielder,MID,2.0,360,14,15.7,153431,105715,1,Arsenal
10232,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,1.0,2.0,6,90,2,6,-39758,247756,5568,45326,3.8,3,Midfielder,MID,14.0,450,16,19.5,158999,151041,1,Nott'm Forest
10233,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,0.0,7,90,14,6,-9189,243837,8386,17575,7.8,3,Midfielder,MID,2.0,540,30,27.3,167385,168616,0,Brighton
10234,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,1.0,2.0,8,85,2,6,30966,282912,43763,12797,5.9,3,Midfielder,MID,10.0,625,32,33.2,211148,181413,1,Fulham
10235,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,1.0,9,90,10,6,12428,297031,28822,16394,11.8,3,Midfielder,MID,4.0,715,42,45.0,239970,197807,0,West Ham
10236,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,1.0,3.0,10,90,4,6,134278,458210,149450,15172,8.3,3,Midfielder,MID,4.0,805,46,53.300000000000004,389420,212979,0,Brentford
10237,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,1.0,3.0,11,90,4,6,17596,460640,43810,26214,2.7,3,Midfielder,MID,10.0,895,50,56.0,433230,239193,1,Man City
10238,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,1.0,12,90,10,6,-23982,432684,18241,42223,4.9,3,Midfielder,MID,4.0,985,60,60.9,451471,281416,0,Everton
10239,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,4.0,1.0,13,89,4,6,89512,540758,101285,11773,2.9,3,Midfielder,MID,7.0,1074,64,63.800000000000004,552756,293189,1,Spurs
10240,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,2.0,14,45,7,6,182181,726247,201973,19792,7.3,3,Midfielder,MID,10.0,1119,71,71.10000000000001,754729,312981,1,Burnley
10241,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,1.0,15,90,10,6,505534,1284078,518759,13225,9.3,3,Midfielder,MID,1.0,1209,81,80.4,1273488,326206,0,Sunderland
10242,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,0.0,1.0,16,90,1,7,667101,1907516,720800,53699,6.2,3,Midfielder,MID,2.0,1299,82,86.60000000000001,1994288,379905,1,Chelsea
10243,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,2.0,17,90,2,7,-66077,1797273,156751,222828,2.7,3,Midfielder,MID,2.0,1389,84,89.3,2151039,602733,0,Man Utd
10244,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,0.0,1.0,18,90,2,7,-88369,1678752,105645,194014,8.7,3,Midfielder,MID,10.0,1479,86,98.0,2256684,796747,0,Burnley
10245,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,0,3.0,1.0,19,90,10,7,-8214,1734705,129766,137980,14.8,3,Midfielder,MID,10.0,1569,96,112.8,2386450,934727,1,Crystal Palace
10246,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,2.0,0.0,20,90,10,7,328603,2097102,379041,50438,11.0,3,Midfielder,MID,11.0,1659,106,123.8,2765491,985165,1,Leeds
10247,488,Bruno Guimarães Rodriguez Moura,Bruno G.,Bruno,Guimarães Rodriguez Moura,15,Newcastle,1,4.0,3.0,21,90,11,7,385548,2496478,416958,31410,15.5,3,Midfielder,MID,,1749,117,139.3,3182449,1016575,0,Wolves
10248,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,0.0,0.0,1,12,1,6,0,245271,0,0,0.6,3,Midfielder,MID,0.0,12,1,0.6,0,0,1,Liverpool
10249,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,3.0,2,0,0,6,-60701,187678,1537,62238,0.0,3,Midfielder,MID,3.0,12,1,0.6,1537,62238,0,Leeds
10250,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,0.0,0.0,3,61,3,6,-37257,153956,4990,42247,4.1,3,Midfielder,MID,6.0,73,4,4.699999999999999,6527,104485,1,Wolves
10251,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,1.0,0.0,4,90,6,6,-19117,137160,6491,25608,8.2,3,Midfielder,MID,3.0,163,10,12.899999999999999,13018,130093,0,Bournemouth
10252,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,0.0,0.0,5,61,3,6,1080,140324,12760,11680,3.7,3,Midfielder,MID,3.0,224,13,16.599999999999998,25778,141773,1,Arsenal
10253,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,1.0,2.0,6,65,3,6,-13345,126669,3919,17264,0.9,3,Midfielder,MID,1.0,289,16,17.5,29697,159037,1,Nott'm Forest
10254,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,0.0,7,20,1,6,-970,127977,9640,10610,5.0,3,Midfielder,MID,1.0,309,17,22.5,39337,169647,0,Brighton
10255,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,1.0,2.0,8,45,1,6,-11787,116417,4693,16480,3.5,3,Midfielder,MID,8.0,354,18,26.0,44030,186127,1,Fulham
10256,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,1.0,9,60,8,6,-6937,110010,4004,10941,10.2,3,Midfielder,MID,8.0,414,26,36.199999999999996,48034,197068,0,West Ham
10257,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,1.0,3.0,10,76,8,6,13602,126828,19518,5916,8.4,3,Midfielder,MID,2.0,490,34,44.6,67552,202984,0,Brentford
10258,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,1.0,3.0,11,76,2,6,20995,148473,26248,5253,2.8,3,Midfielder,MID,2.0,566,36,47.4,93800,208237,1,Man City
10259,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,1.0,12,90,2,6,-6880,138727,6395,13275,6.5,3,Midfielder,MID,0.0,656,38,53.9,100195,221512,0,Everton
10260,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,4.0,1.0,13,0,0,6,-1366,138401,7983,9349,0.0,3,Midfielder,MID,3.0,656,38,53.9,108178,230861,1,Spurs
10261,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,2.0,14,65,3,6,-7721,131097,5152,12873,8.4,3,Midfielder,MID,0.0,721,41,62.3,113330,243734,1,Burnley
10262,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,1.0,15,0,0,6,-847,130920,8190,9037,0.0,3,Midfielder,MID,1.0,721,41,62.3,121520,252771,0,Sunderland
10263,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,0.0,1.0,16,31,1,6,-23434,106825,3429,26863,1.9,3,Midfielder,MID,2.0,752,42,64.2,124949,279634,1,Chelsea
10264,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,2.0,17,72,2,6,-6698,101236,3881,10579,6.0,3,Midfielder,MID,2.0,824,44,70.2,128830,290213,0,Man Utd
10265,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,0.0,1.0,18,67,2,6,1776,104088,7679,5903,3.4,3,Midfielder,MID,1.0,891,46,73.6,136509,296116,0,Burnley
10266,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,0,3.0,1.0,19,18,1,6,5964,111621,10751,4787,0.6,3,Midfielder,MID,3.0,909,47,74.2,147260,300903,1,Crystal Palace
10267,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,2.0,0.0,20,87,3,6,-2360,107671,4197,6557,2.9,3,Midfielder,MID,1.0,996,50,77.1,151457,307460,1,Leeds
10268,489,Jacob Murphy,J.Murphy,Jacob,Murphy,15,Newcastle,1,4.0,3.0,21,9,1,6,-7749,99701,1907,9656,0.2,3,Midfielder,MID,,1005,51,77.3,153364,317116,0,Wolves
10269,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,0,0.0,0.0,1,82,2,6,0,45377,0,0,1.5,3,Midfielder,MID,2.0,82,2,1.5,0,0,1,Liverpool
10270,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,1,2.0,3.0,2,75,2,6,-6092,46952,3038,9130,1.4,3,Midfielder,MID,0.0,157,4,2.9,3038,9130,0,Leeds
10271,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,0,0.0,0.0,3,0,0,6,-12553,35896,2686,15239,0.0,3,Midfielder,MID,3.0,157,4,2.9,5724,24369,1,Wolves
10272,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,1,1.0,0.0,4,64,3,5,-7681,29422,1365,9046,2.8,3,Midfielder,MID,0.0,221,7,5.699999999999999,7089,33415,0,Bournemouth
10273,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,0,0.0,0.0,5,0,0,5,1805,32945,3926,2121,0.0,3,Midfielder,MID,3.0,221,7,5.699999999999999,11015,35536,1,Arsenal
10274,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,1,1.0,2.0,6,90,3,5,-579,33288,3027,3606,2.2,3,Midfielder,MID,3.0,311,10,7.9,14042,39142,1,Nott'm Forest
10275,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,1,2.0,0.0,7,90,3,5,2065,36721,4212,2147,8.8,3,Midfielder,MID,1.0,401,13,16.7,18254,41289,0,Brighton
10276,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,0,1.0,2.0,8,45,1,5,-844,36678,3702,4546,1.7,3,Midfielder,MID,4.0,446,14,18.400000000000002,21956,45835,1,Fulham
10277,490,Joelinton Cássio Apolinário de Lira,Joelinton,Joelinton Cássio,Apolinário de Lira,15,Newcastle,1,2.0,1.0,9,90,4,5,-5,37132,2503,2508,6.0,3,Midfielder,MID,2.0,536,18,24.400000000000002,24459,48343,0,West Ham
